game_id,winner,p1_score,p2_score,p1_distance,p2_distance,turns,stalemate,locked_players
2171,Stalemate,38000,43000,30000,35000,112,1,0
2172,P1,64000,30000,40000,30000,59,0,0
2173,Stalemate,25000,24000,13000,20000,112,1,0
2174,P1,60000,20000,40000,12000,63,0,0
2175,Stalemate,20000,26000,16000,14000,112,1,0
2176,Stalemate,37000,33000,29000,25000,112,1,1
2177,P1,80000,33000,40000,29000,93,0,0
2178,Stalemate,42000,16000,30000,12000,112,1,0
2179,P1,60000,21000,40000,9000,53,0,0
2180,Stalemate,36000,23000,32000,11000,112,1,1
2181,P2,24000,108000,24000,40000,100,0,0
2182,P2,28000,64000,20000,40000,86,0,0
2183,Stalemate,47000,34000,39000,26000,112,1,0
2184,P1,64000,45000,40000,37000,99,0,0
2185,Stalemate,63000,28000,35000,28000,112,1,0
2186,Stalemate,45000,18000,37000,10000,112,1,0
2187,P1,68000,8000,40000,4000,95,0,0
2188,P2,26000,64000,18000,40000,68,0,1
2189,Stalemate,35000,20000,27000,12000,112,1,0
2190,Stalemate,20000,40000,12000,32000,112,1,1
2191,P2,45000,60000,33000,40000,94,0,0
2192,P1,84000,14000,40000,14000,95,0,1
2193,P2,27000,60000,23000,40000,62,0,0
2194,Stalemate,18000,50000,14000,38000,112,1,1
2195,P2,29000,60000,17000,40000,88,0,0
2196,Stalemate,24000,33000,24000,5000,112,1,0
2197,Stalemate,46000,9000,38000,1000,112,1,0
2198,Stalemate,18000,20000,10000,12000,112,1,0
2199,Stalemate,47000,19000,39000,11000,112,1,1
2200,P1,60000,51000,40000,39000,87,0,0
2201,P2,31000,80000,27000,40000,90,0,1
2202,Stalemate,46000,46000,38000,38000,112,1,0
2203,Stalemate,37000,32000,29000,24000,112,1,1
2204,Stalemate,36000,51000,32000,39000,112,1,1
2205,Stalemate,31000,16000,23000,8000,112,1,0
2206,P2,27000,68000,23000,40000,76,0,0
2207,Stalemate,67000,14000,39000,14000,112,1,0
2208,P1,60000,18000,40000,10000,95,0,1
2209,Stalemate,40000,51000,36000,39000,112,1,1
2210,Stalemate,51000,14000,39000,10000,112,1,0
2211,P1,60000,5000,40000,1000,51,0,0
2212,Stalemate,17000,53000,17000,25000,112,1,0
2213,Stalemate,48000,43000,36000,39000,112,1,0
2214,Stalemate,33000,36000,29000,24000,112,1,0
2215,P2,14000,80000,10000,40000,81,0,1
2216,Stalemate,24000,16000,16000,8000,112,1,0
2217,Stalemate,46000,47000,38000,39000,112,1,0
2218,Stalemate,46000,34000,34000,30000,112,1,0
2219,P2,13000,68000,13000,40000,86,0,0
2220,Stalemate,47000,24000,39000,16000,112,1,0
2221,Stalemate,36000,35000,24000,31000,112,1,0
2222,P1,64000,18000,40000,14000,43,0,1
2223,Stalemate,34000,31000,26000,23000,112,1,0
2224,P2,19000,84000,19000,40000,78,0,0
2225,Stalemate,51000,4000,39000,0,112,1,0
2226,Stalemate,3000,59000,3000,31000,112,1,0
2227,Stalemate,36000,47000,32000,35000,112,1,0
2228,P2,40000,68000,36000,40000,80,0,1
2229,P2,41000,60000,37000,40000,66,0,0
2230,Stalemate,50000,14000,38000,10000,112,1,0
2231,P1,60000,38000,40000,30000,81,0,1
2232,P2,26000,64000,18000,40000,98,0,0
2233,Stalemate,47000,31000,39000,23000,112,1,1
2234,Stalemate,31000,55000,31000,27000,112,1,0
2235,Stalemate,22000,29000,18000,17000,112,1,0
2236,Stalemate,51000,22000,39000,18000,112,1,0
2237,Stalemate,14000,34000,6000,26000,112,1,0
2238,P1,64000,14000,40000,6000,91,0,1
2239,P1,60000,40000,40000,28000,47,0,0
2240,P1,64000,31000,40000,23000,75,0,0
2241,Stalemate,46000,26000,34000,22000,112,1,0
2242,Stalemate,54000,38000,26000,38000,112,1,0
2243,P1,68000,29000,40000,25000,93,0,1
2244,Stalemate,46000,33000,38000,25000,112,1,1
2245,Stalemate,47000,24000,39000,16000,112,1,1
2246,P2,13000,64000,9000,40000,80,0,0
2247,P2,7000,60000,7000,40000,70,0,1
2248,Stalemate,39000,32000,27000,28000,112,1,0
2249,P1,64000,47000,40000,39000,89,0,0
2250,Stalemate,47000,25000,39000,17000,112,1,0
2251,Stalemate,43000,22000,35000,14000,112,1,0
2252,P1,68000,28000,40000,24000,87,0,0
2253,P1,64000,27000,40000,19000,91,0,0
2254,Stalemate,31000,44000,27000,32000,112,1,0
2255,Stalemate,23000,47000,15000,39000,112,1,0
2256,Stalemate,51000,26000,39000,22000,112,1,0
2257,Stalemate,43000,42000,35000,34000,112,1,0
2258,P1,56000,61000,40000,33000,81,0,0
2259,Stalemate,31000,42000,19000,38000,112,1,0
2260,Stalemate,30000,47000,22000,39000,112,1,1
2261,Stalemate,36000,39000,24000,35000,112,1,0
2262,P2,40000,64000,36000,40000,82,0,0
2263,P1,60000,22000,40000,10000,93,0,0
2264,Stalemate,32000,4000,20000,0,112,1,1
2265,Stalemate,41000,62000,37000,38000,111,1,0
2266,Stalemate,33000,39000,25000,31000,112,1,0
2267,P1,84000,11000,40000,11000,67,0,0
2268,P1,80000,11000,40000,11000,75,0,0
2269,P1,64000,19000,40000,11000,77,0,1
2270,Stalemate,37000,48000,33000,36000,112,1,0
2271,P2,31000,76000,23000,40000,100,0,0
2272,Stalemate,32000,42000,28000,30000,112,1,0
2273,P1,68000,29000,40000,25000,89,0,0
2274,Stalemate,50000,38000,38000,34000,112,1,1
2275,P2,29000,92000,25000,40000,100,0,0
2276,Stalemate,26000,14000,22000,2000,112,1,0
2277,Stalemate,41000,47000,33000,39000,112,1,1
2278,P2,24000,68000,20000,40000,98,0,0
2279,P2,34000,68000,30000,40000,82,0,0
2280,P1,64000,25000,40000,17000,85,0,0
2281,Stalemate,41000,49000,37000,37000,112,1,0
2282,P2,28000,60000,24000,40000,54,0,1
2283,Stalemate,51000,40000,39000,36000,112,1,0
2284,Stalemate,28000,51000,24000,39000,112,1,0
2285,P2,21000,64000,21000,40000,86,0,0
2286,P2,21000,60000,9000,40000,96,0,0
2287,P2,16000,80000,12000,40000,64,0,0
2288,P2,32000,64000,28000,40000,60,0,1
2289,P1,68000,31000,40000,27000,89,0,1
2290,Stalemate,40000,22000,36000,10000,112,1,0
2291,Stalemate,35000,42000,27000,34000,112,1,0
2292,P1,76000,22000,40000,22000,53,0,1
2293,Stalemate,44000,45000,36000,37000,112,1,0
2294,Stalemate,46000,45000,38000,37000,112,1,0
2295,P1,60000,50000,40000,38000,93,0,1
2296,P2,47000,60000,39000,40000,64,0,0
2297,P1,60000,40000,40000,36000,81,0,0
2298,Stalemate,34000,51000,30000,39000,112,1,0
2299,P1,80000,18000,40000,18000,79,0,0
2300,Stalemate,20000,49000,16000,37000,112,1,0
2301,Stalemate,29000,45000,21000,37000,112,1,0
2302,Stalemate,32000,45000,28000,33000,112,1,0
2303,Stalemate,17000,34000,9000,26000,112,1,0
2304,P1,60000,28000,40000,28000,45,0,0
2305,Stalemate,24000,23000,16000,15000,112,1,0
2306,P2,39000,60000,31000,40000,82,0,0
2307,Stalemate,42000,46000,34000,38000,112,1,1
2308,P2,18000,64000,14000,40000,72,0,1
2309,P1,64000,12000,40000,12000,41,0,1
2310,P2,25000,64000,21000,40000,62,0,0
2311,Stalemate,21000,28000,13000,20000,112,1,0
2312,Stalemate,35000,37000,23000,33000,112,1,0
2313,Stalemate,49000,43000,37000,39000,112,1,0
2314,P2,33000,60000,25000,40000,82,0,1
2315,Stalemate,21000,26000,17000,14000,112,1,1
2316,Stalemate,29000,26000,17000,22000,112,1,0
2317,Stalemate,31000,23000,19000,19000,112,1,1
2318,Stalemate,28000,34000,24000,22000,112,1,1
2319,P1,64000,13000,40000,5000,83,0,0
2320,Stalemate,66000,39000,38000,39000,112,1,1
2321,P1,68000,33000,40000,29000,99,0,0
2322,Stalemate,29000,13000,25000,1000,112,1,0
2323,Stalemate,27000,35000,23000,23000,112,1,1
2324,Stalemate,47000,20000,39000,12000,112,1,0
2325,Stalemate,50000,34000,38000,30000,112,1,0
2326,P1,64000,28000,40000,20000,83,0,0
2327,Stalemate,32000,11000,20000,7000,112,1,1
2328,Stalemate,45000,18000,33000,14000,112,1,0
2329,Stalemate,36000,13000,28000,5000,112,1,1
2330,P1,72000,14000,40000,10000,77,0,0
2331,Stalemate,57000,23000,29000,23000,112,1,0
2332,Stalemate,42000,32000,38000,20000,112,1,0
2333,Stalemate,17000,47000,9000,39000,112,1,0
2334,Stalemate,43000,33000,35000,25000,112,1,0
2335,Stalemate,38000,51000,34000,39000,112,1,0
2336,P1,68000,21000,40000,17000,99,0,1
2337,P1,64000,27000,40000,23000,91,0,0
2338,Stalemate,39000,21000,27000,17000,112,1,1
2339,Stalemate,47000,36000,39000,28000,112,1,0
2340,P1,64000,26000,40000,22000,59,0,1
2341,P1,68000,39000,40000,35000,89,0,0
2342,P2,40000,80000,36000,40000,98,0,0
2343,P1,64000,40000,40000,32000,97,0,0
2344,Stalemate,47000,14000,39000,6000,112,1,0
2345,P1,84000,5000,40000,5000,79,0,1
2346,P1,84000,17000,40000,17000,97,0,0
2347,Stalemate,24000,46000,16000,38000,112,1,1
2348,Stalemate,35000,18000,23000,14000,112,1,0
2349,Stalemate,34000,45000,30000,33000,112,1,0
2350,P2,35000,80000,31000,40000,100,0,1
2351,Stalemate,57000,40000,33000,36000,111,1,0
2352,Stalemate,38000,22000,34000,10000,112,1,0
2353,Stalemate,51000,33000,39000,29000,112,1,0
2354,Stalemate,19000,51000,15000,39000,112,1,0
2355,Stalemate,47000,17000,39000,9000,112,1,1
2356,Stalemate,67000,37000,39000,37000,112,1,1
2357,P2,33000,84000,33000,40000,84,0,1
2358,Stalemate,29000,42000,21000,34000,112,1,0
2359,Stalemate,22000,45000,18000,33000,112,1,0
2360,Stalemate,53000,10000,25000,10000,112,1,0
2361,P2,29000,68000,25000,40000,84,0,0
2362,P1,68000,10000,40000,6000,93,0,0
2363,Stalemate,45000,11000,33000,7000,112,1,1
2364,P2,33000,68000,29000,40000,96,0,0
2365,Stalemate,20000,40000,20000,12000,112,1,1
2366,P1,68000,28000,40000,24000,85,0,0
2367,P2,21000,64000,21000,40000,46,0,0
2368,Stalemate,29000,34000,25000,22000,112,1,0
2369,P1,60000,29000,40000,21000,43,0,0
2370,Stalemate,47000,44000,39000,36000,112,1,1
2371,P2,34000,68000,30000,40000,78,0,0
2372,P2,26000,72000,26000,40000,78,0,0
2373,P1,64000,18000,40000,18000,69,0,0
2374,Stalemate,44000,17000,32000,13000,112,1,0
2375,Stalemate,67000,20000,39000,20000,112,1,0
2376,P1,64000,29000,40000,21000,87,0,0
2377,Stalemate,36000,48000,32000,36000,112,1,0
2378,Stalemate,43000,37000,35000,29000,112,1,0
2379,P2,47000,64000,39000,40000,82,0,0
2380,Stalemate,16000,51000,12000,39000,112,1,1
2381,Stalemate,67000,22000,39000,22000,112,1,0
2382,Stalemate,6000,66000,6000,38000,112,1,0
2383,P1,60000,28000,40000,16000,91,0,0
2384,P2,42000,64000,34000,40000,80,0,0
2385,P2,27000,64000,19000,40000,56,0,0
2386,P2,21000,84000,21000,40000,70,0,1
2387,Stalemate,45000,37000,37000,29000,112,1,0
2388,P2,15000,64000,11000,40000,56,0,0
2389,P2,40000,60000,32000,40000,78,0,0
2390,Stalemate,27000,42000,15000,38000,112,1,0
2391,P2,23000,80000,19000,40000,90,0,0
2392,P2,20000,96000,20000,40000,98,0,1
2393,Stalemate,25000,45000,21000,33000,112,1,1
2394,P1,68000,13000,40000,9000,51,0,0
2395,Stalemate,42000,51000,38000,39000,112,1,0
2396,Stalemate,36000,66000,36000,38000,112,1,0
2397,Stalemate,5000,35000,1000,23000,112,1,0
2398,P1,68000,22000,40000,18000,75,0,0
2399,Stalemate,45000,12000,33000,8000,112,1,0
2400,Stalemate,43000,51000,39000,39000,112,1,0
2401,Stalemate,35000,31000,27000,23000,112,1,1
2402,P2,26000,64000,22000,40000,80,0,1
2403,Stalemate,37000,42000,25000,38000,112,1,0
2404,Stalemate,42000,29000,38000,17000,112,1,0
2405,Stalemate,7000,33000,3000,21000,112,1,0
2406,P1,64000,21000,40000,17000,71,0,0
2407,Stalemate,25000,62000,25000,34000,112,1,0
2408,Stalemate,26000,37000,14000,33000,112,1,0
2409,P1,60000,42000,40000,38000,65,0,0
2410,P1,68000,30000,40000,26000,83,0,0
2411,P2,19000,64000,15000,40000,56,0,0
2412,P2,16000,64000,16000,40000,56,0,0
2413,Stalemate,21000,47000,13000,39000,112,1,0
2414,P2,19000,64000,11000,40000,88,0,0
2415,P2,22000,64000,14000,40000,88,0,0
2416,P2,48000,72000,36000,40000,100,0,0
2417,Stalemate,26000,30000,14000,26000,112,1,0
2418,P2,10000,60000,6000,40000,58,0,0
2419,P2,22000,68000,22000,40000,66,0,0
2420,P2,13000,56000,9000,40000,36,0,0
2421,Stalemate,44000,5000,32000,1000,112,1,0
2422,Stalemate,8000,36000,4000,24000,112,1,0
2423,P2,43000,92000,39000,40000,100,0,0
2424,P1,68000,21000,40000,17000,87,0,1
2425,P1,68000,25000,40000,21000,73,0,0
2426,P1,76000,25000,40000,17000,95,0,0
2427,Stalemate,33000,51000,29000,39000,112,1,0
2428,Stalemate,14000,51000,10000,39000,112,1,1
2429,Stalemate,50000,41000,38000,37000,112,1,1
2430,P2,23000,72000,11000,40000,100,0,0
2431,Stalemate,39000,29000,35000,17000,112,1,0
2432,Stalemate,18000,49000,14000,37000,112,1,0
2433,Stalemate,48000,43000,36000,39000,112,1,0
2434,Stalemate,36000,41000,24000,37000,112,1,1
2435,Stalemate,19000,41000,11000,33000,112,1,1
2436,P1,68000,18000,40000,18000,61,0,0
2437,P2,16000,68000,16000,40000,54,0,1
2438,Stalemate,37000,41000,25000,37000,112,1,0
2439,P2,34000,84000,34000,40000,64,0,0
2440,Stalemate,44000,24000,36000,16000,112,1,1
2441,P2,29000,60000,25000,40000,76,0,0
2442,P2,43000,80000,39000,40000,88,0,0
2443,P1,64000,29000,40000,25000,51,0,1
2444,P2,8000,64000,8000,40000,52,0,1
2445,Stalemate,37000,17000,25000,13000,112,1,1
2446,Stalemate,24000,24000,12000,20000,112,1,1
2447,Stalemate,40000,42000,36000,30000,112,1,0
2448,Stalemate,38000,33000,30000,25000,112,1,0
2449,P2,18000,68000,18000,40000,64,0,1
2450,Stalemate,44000,46000,36000,38000,112,1,0
2451,Stalemate,42000,9000,34000,1000,112,1,1
2452,Stalemate,49000,32000,37000,28000,112,1,0
2453,P1,60000,24000,40000,20000,69,0,0
2454,P1,96000,33000,40000,33000,93,0,0
2455,Stalemate,43000,43000,39000,31000,112,1,0
2456,P2,39000,72000,35000,40000,46,0,0
2457,P1,68000,19000,40000,15000,83,0,0
2458,P2,9000,60000,1000,40000,40,0,1
2459,P1,64000,40000,40000,36000,67,0,0
2460,Stalemate,37000,43000,25000,39000,112,1,1
2461,Stalemate,22000,26000,14000,18000,112,1,1
2462,Stalemate,11000,47000,7000,35000,112,1,0
2463,P1,64000,19000,40000,11000,79,0,1
2464,Stalemate,11000,28000,3000,20000,112,1,0
2465,Stalemate,36000,37000,32000,25000,112,1,1
2466,P2,22000,64000,18000,40000,70,0,0
2467,Stalemate,51000,28000,39000,24000,112,1,0
2468,Stalemate,8000,16000,0,8000,112,1,1
2469,Stalemate,22000,23000,14000,15000,112,1,1
2470,P1,64000,36000,40000,28000,83,0,0
2471,Stalemate,42000,51000,38000,39000,112,1,0
2472,Stalemate,50000,24000,38000,20000,112,1,0
2473,P1,68000,12000,40000,12000,69,0,1
2474,P2,43000,60000,39000,40000,56,0,0
2475,Stalemate,47000,47000,39000,39000,112,1,1
2476,Stalemate,44000,29000,32000,25000,112,1,0
2477,Stalemate,44000,32000,32000,28000,112,1,1
2478,Stalemate,37000,44000,29000,36000,112,1,1
2479,P2,16000,68000,12000,40000,94,0,0
2480,P1,60000,3000,40000,3000,59,0,1
2481,Stalemate,65000,26000,37000,26000,112,1,0
2482,Stalemate,30000,62000,30000,34000,112,1,0
2483,Stalemate,45000,45000,37000,37000,112,1,0
2484,P1,68000,28000,40000,28000,69,0,1
2485,P2,24000,64000,20000,40000,70,0,0
2486,P1,68000,20000,40000,16000,99,0,1
2487,Stalemate,40000,23000,32000,15000,112,1,0
2488,Stalemate,33000,17000,25000,9000,112,1,0
2489,Stalemate,40000,36000,36000,24000,112,1,0
2490,Stalemate,30000,40000,26000,28000,112,1,0
2491,P1,64000,24000,40000,20000,55,0,0
2492,P1,76000,46000,40000,38000,85,0,0
2493,Stalemate,32000,62000,28000,38000,111,1,0
2494,Stalemate,33000,51000,29000,39000,112,1,0
2495,Stalemate,51000,35000,39000,31000,112,1,0
2496,Stalemate,41000,44000,37000,32000,112,1,0
2497,Stalemate,37000,25000,29000,17000,112,1,0
2498,P2,21000,68000,17000,40000,82,0,0
2499,Stalemate,29000,33000,21000,25000,112,1,0
2500,P2,18000,64000,10000,40000,80,0,1
2501,P2,28000,68000,24000,40000,84,0,0
2502,P2,37000,68000,33000,40000,92,0,0
2503,Stalemate,31000,39000,23000,31000,112,1,1
2504,Stalemate,38000,43000,26000,39000,112,1,0
2505,Stalemate,38000,46000,30000,38000,112,1,0
2506,Stalemate,23000,34000,11000,30000,112,1,1
2507,Stalemate,43000,25000,35000,17000,112,1,0
2508,P2,14000,64000,6000,40000,50,0,0
2509,Stalemate,22000,43000,18000,31000,112,1,0
2510,P1,76000,34000,40000,30000,97,0,0
2511,Stalemate,45000,11000,37000,3000,112,1,1
2512,Stalemate,47000,4000,35000,0,112,1,0
2513,P1,68000,22000,40000,18000,99,0,0
2514,Stalemate,40000,46000,32000,38000,112,1,0
2515,Stalemate,37000,41000,25000,37000,112,1,0
2516,Stalemate,31000,12000,23000,4000,112,1,0
2517,P2,21000,68000,17000,40000,98,0,0
2518,Stalemate,37000,41000,29000,33000,112,1,0
2519,P2,47000,56000,39000,40000,80,0,0
2520,Stalemate,44000,37000,32000,33000,112,1,0
2521,P1,60000,46000,40000,38000,99,0,1
2522,Stalemate,44000,34000,36000,26000,112,1,0
2523,Stalemate,22000,45000,14000,37000,112,1,0
2524,Stalemate,51000,8000,39000,4000,112,1,0
2525,Stalemate,16000,51000,12000,39000,112,1,0
2526,P2,32000,68000,28000,40000,82,0,0
2527,P1,68000,10000,40000,6000,87,0,1
2528,Stalemate,28000,42000,24000,30000,112,1,0
2529,Stalemate,36000,48000,32000,36000,112,1,0
2530,Stalemate,49000,43000,37000,39000,112,1,0
2531,Stalemate,47000,32000,39000,24000,112,1,0
2532,Stalemate,28000,38000,24000,26000,112,1,0
2533,Stalemate,35000,49000,31000,37000,112,1,1
2534,P2,21000,56000,9000,40000,88,0,0
2535,P2,29000,64000,21000,40000,86,0,0
2536,P1,64000,10000,40000,6000,69,0,1
2537,Stalemate,40000,51000,36000,39000,112,1,0
2538,Stalemate,39000,31000,35000,19000,112,1,0
2539,Stalemate,46000,15000,38000,7000,112,1,1
2540,Stalemate,41000,48000,37000,36000,112,1,1
2541,Stalemate,23000,43000,11000,39000,112,1,1
2542,P1,60000,24000,40000,20000,71,0,0
2543,P2,23000,60000,15000,40000,46,0,0
2544,Stalemate,19000,48000,15000,36000,112,1,1
2545,Stalemate,51000,43000,39000,39000,112,1,0
2546,Stalemate,13000,30000,9000,18000,112,1,1
2547,P1,68000,17000,40000,13000,87,0,0
2548,P1,60000,29000,40000,25000,57,0,1
2549,P2,11000,68000,7000,40000,76,0,1
2550,P2,25000,60000,17000,40000,62,0,1
2551,P1,60000,19000,40000,11000,77,0,0
2552,P1,64000,2000,40000,2000,63,0,0
2553,P2,46000,60000,38000,40000,86,0,0
2554,P2,36000,60000,36000,40000,66,0,0
2555,Stalemate,51000,42000,39000,38000,112,1,0
2556,P1,84000,4000,40000,0,55,0,0
2557,P1,64000,38000,40000,30000,85,0,0
2558,P2,31000,76000,27000,40000,74,0,0
2559,P2,16000,96000,16000,40000,100,0,0
2560,Stalemate,42000,36000,38000,24000,112,1,0
2561,Stalemate,42000,36000,38000,24000,112,1,0
2562,Stalemate,19000,18000,11000,10000,112,1,0
2563,P1,64000,11000,40000,7000,77,0,0
2564,P1,76000,32000,40000,28000,75,0,1
2565,Stalemate,43000,19000,35000,11000,112,1,0
2566,P1,64000,26000,40000,18000,95,0,0
2567,Stalemate,35000,28000,7000,28000,112,1,1
2568,Stalemate,35000,42000,27000,34000,112,1,1
2569,Stalemate,51000,4000,39000,0,112,1,1
2570,Stalemate,23000,24000,15000,16000,112,1,0
2571,Stalemate,46000,23000,34000,19000,112,1,0
2572,Stalemate,46000,37000,38000,29000,112,1,1
2573,Stalemate,24000,44000,16000,36000,112,1,0
2574,P2,4000,84000,0,40000,50,0,1
2575,Stalemate,32000,31000,28000,19000,112,1,0
2576,Stalemate,32000,39000,20000,35000,112,1,0
2577,P1,60000,31000,40000,27000,83,0,0
2578,P2,28000,60000,24000,40000,54,0,0
2579,P2,33000,64000,29000,40000,94,0,0
2580,Stalemate,37000,8000,29000,0,112,1,1
2581,Stalemate,21000,47000,13000,39000,112,1,0
2582,Stalemate,24000,40000,12000,36000,112,1,0
2583,P2,14000,84000,14000,40000,96,0,1
2584,P2,37000,76000,29000,40000,98,0,0
2585,P2,33000,72000,25000,40000,78,0,0
2586,P1,84000,12000,40000,12000,73,0,0
2587,Stalemate,28000,46000,24000,34000,112,1,0
2588,Stalemate,34000,35000,30000,23000,112,1,0
2589,P1,72000,14000,40000,6000,79,0,0
2590,P2,22000,76000,14000,40000,99,0,1
2591,P1,64000,13000,40000,9000,55,0,0
2592,Stalemate,21000,18000,13000,10000,112,1,1
2593,P2,22000,60000,18000,40000,56,0,0
2594,Stalemate,26000,58000,18000,38000,111,1,1
2595,P1,64000,37000,40000,29000,93,0,0
2596,Stalemate,51000,32000,39000,28000,112,1,0
2597,Stalemate,43000,28000,39000,16000,112,1,0
2598,Stalemate,46000,44000,38000,36000,112,1,0
2599,P1,60000,17000,40000,13000,71,0,0
2600,Stalemate,23000,45000,15000,37000,112,1,0
2601,P2,22000,68000,18000,40000,84,0,0
2602,P1,60000,15000,40000,3000,89,0,0
2603,Stalemate,29000,45000,21000,37000,112,1,1
2604,P1,60000,16000,40000,12000,71,0,1
2605,P1,80000,34000,40000,30000,99,0,1
2606,P1,64000,19000,40000,11000,77,0,1
2607,Stalemate,46000,33000,38000,25000,112,1,0
2608,Stalemate,43000,8000,31000,4000,112,1,0
2609,P1,64000,26000,40000,22000,73,0,0
2610,Stalemate,47000,8000,39000,0,112,1,1
2611,P1,64000,46000,40000,38000,89,0,1
2612,Stalemate,36000,42000,24000,38000,112,1,1
2613,Stalemate,30000,8000,22000,0,112,1,1
2614,P1,64000,23000,40000,19000,93,0,0
2615,Stalemate,14000,47000,10000,35000,112,1,0
2616,Stalemate,50000,43000,38000,39000,112,1,0
2617,Stalemate,28000,39000,20000,31000,112,1,0
2618,Stalemate,27000,41000,23000,29000,112,1,1
2619,P1,64000,10000,40000,6000,75,0,1
2620,P1,64000,12000,40000,8000,53,0,1
2621,P1,64000,43000,40000,35000,99,0,0
2622,P2,26000,84000,26000,40000,76,0,1
2623,Stalemate,46000,22000,38000,14000,112,1,0
2624,P2,66000,56000,38000,40000,92,0,0
2625,P1,64000,30000,40000,26000,75,0,0
2626,P1,72000,11000,40000,3000,81,0,0
2627,Stalemate,33000,37000,25000,29000,112,1,0
2628,Stalemate,37000,57000,37000,29000,112,1,0
2629,P2,14000,76000,6000,40000,100,0,1
2630,P1,64000,11000,40000,7000,65,0,1
2631,P1,64000,35000,40000,27000,77,0,0
2632,Stalemate,38000,43000,26000,39000,112,1,0
2633,Stalemate,39000,40000,31000,32000,112,1,0
2634,Stalemate,31000,42000,23000,34000,112,1,0
2635,P1,72000,25000,40000,13000,83,0,0
2636,Stalemate,40000,43000,28000,39000,112,1,0
2637,Stalemate,23000,19000,15000,11000,112,1,1
2638,Stalemate,37000,41000,25000,37000,112,1,0
2639,P2,43000,64000,39000,40000,66,0,0
2640,P1,80000,2000,40000,2000,69,0,0
2641,Stalemate,37000,35000,33000,23000,112,1,0
2642,Stalemate,33000,36000,25000,28000,112,1,0
2643,Stalemate,43000,43000,39000,31000,112,1,0
2644,P2,38000,64000,34000,40000,80,0,1
2645,P2,36000,76000,28000,40000,92,0,0
2646,P2,22000,64000,14000,40000,58,0,0
2647,P2,40000,60000,32000,40000,74,0,0
2648,P2,2000,84000,2000,40000,68,0,0
2649,P2,36000,68000,32000,40000,80,0,0
2650,Stalemate,51000,31000,39000,27000,112,1,1
2651,P1,60000,39000,40000,31000,75,0,0
2652,P2,23000,80000,19000,40000,75,0,0
2653,Stalemate,35000,40000,23000,36000,112,1,0
2654,P2,35000,56000,31000,40000,62,0,0
2655,Stalemate,31000,25000,19000,21000,112,1,0
2656,Stalemate,33000,33000,21000,29000,112,1,0
2657,Stalemate,25000,51000,21000,39000,112,1,0
2658,P2,12000,84000,12000,40000,80,0,0
2659,Stalemate,36000,43000,24000,39000,112,1,0
2660,P1,96000,32000,40000,32000,93,0,0
2661,Stalemate,42000,42000,38000,30000,112,1,0
2662,P2,32000,76000,24000,40000,80,0,0
2663,Stalemate,23000,24000,11000,20000,112,1,0
2664,Stalemate,25000,50000,21000,38000,112,1,1
2665,P2,18000,64000,14000,40000,92,0,1
2666,Stalemate,36000,47000,28000,39000,112,1,0
2667,Stalemate,33000,19000,25000,11000,112,1,1
2668,Stalemate,41000,40000,33000,32000,112,1,0
2669,P2,8000,60000,4000,40000,60,0,0
2670,Stalemate,63000,19000,35000,19000,112,1,0
2671,Stalemate,41000,39000,29000,35000,112,1,1
